Maximum Temperature,Minimum Temperature,Temperature,Heat Index,Precipitation,Wind Speed,Wind Direction,Visibility,Cloud Cover,Relative Humidity
26,26,26,,0,11.2,280,6,38.3,87.88
26,26,26,,0,13,270,6,27.5,88.76
27,27,27,30.6,0,14.8,270,7,27.5,88.84
28.1,28.1,28.1,32.7,0,17.4,273,10,38.3,82.15
,,,,0,,,,,
30,30,30,36.2,0,20.5,270,10,89,74.63
30.3,30.3,30.3,35.5,0,20.5,300,10,86,69.23
32,32,32,37.9,0,24.1,300,10,89,62.71
30,30,30,35.1,0,18.4,350,10,89,70.29
30,30,30,36,0,23.5,330,10,89.3,73.17
30,30,30,36.2,0,31.7,330,8,89,74.63
30,30,30,36.2,0,29.5,320,10,89,74.63
29.2,29.2,29.2,33.7,0,27.7,300,10,89.3,73.02
29,29,29,34.5,0,22.3,300,8,89,79.06
28,28,28,32.7,0,16.6,300,8,89,83.79
28.2,28.2,28.2,33.6,0,11.2,280,8,48.3,86
27,27,27,31.2,0,7.6,260,7,50,94.27
27,27,27,30.6,0,9.4,280,7,50,88.84
27.9,27.9,27.9,32.4,0,9.4,300,6,45,84.61
27,27,27,31.2,0,9.4,280,6,27.5,94.27
27,27,27,30.6,0,9.4,290,5,27.5,88.84
27,27,27,30.3,0,11.2,290,4,38.3,87.26
,,,,0,,,,,
26,26,26,,0,11.2,280,4,27.5,88.76
26.2,26.2,26.2,,0,13,270,4,38.3,87.89
26,26,26,,0,13,310,5,50,94.23
27,27,27,30.6,0,11.2,300,5,50,88.84
27.9,27.9,27.9,32.2,0,16,283,8,38.3,83.44
29,29,29,34.5,0,22.3,270,10,27.5,79.06
31,31,31,37.7,0,27.7,280,10,50,70.48
31.2,31.2,31.2,36.8,0,26.5,270,10,60,65.37
32,32,32,39.2,0,29.5,260,10,50,66.58
32,32,32,40.6,0,33.5,280,10,50,70.66
32.1,32.1,32.1,39.2,0,27.7,333,10,63.3,65.69
28,28,28,32.7,0,20.5,320,8,89,83.79
28,28,28,33.6,0,18.4,300,8,89,88.92
29.1,29.1,29.1,35.5,0,20.5,290,8,63.3,81.95
28,28,28,32.7,0,14.8,270,8,50,83.79
27,27,27,30.1,0,24.1,230,6,89,83.68
25,25,25,,19,22.9,277,3,92.7,97.45
25,25,25,,0,9.4,260,6,50,100
25,25,25,,0,7.6,270,6,50,100
25.1,25.1,25.1,,3,10.6,237,6,63.3,98.04
25,25,25,,0,7.6,260,6,27.5,100
25,25,25,,0,7.6,280,6,27.5,100
25,25,25,,0,11.8,307,6,48.3,98.62
25,25,25,,0,9.4,270,6,27.5,100
25,25,25,,0,5.4,250,6,27.5,100
25,25,25,,0,11.8,290,6,48.3,94.76
25,25,25,,0,11.2,310,5,27.5,94.19
26,26,26,,0,11.2,290,6,27.5,94.23
27.7,27.7,27.7,31.8,0,13.6,300,10,38.3,83.42
29,29,29,34.5,0,14.8,260,10,27.5,79.06
30,30,30,35.1,0,25.9,270,10,27.5,70.29
31.9,31.9,31.9,39,0,24.1,283,10,31.7,66.82
32,32,32,37.9,0,27.7,300,10,27.5,62.71
32,32,32,39.2,0,27.7,300,10,50,66.58
31.2,31.2,31.2,39.1,0,22.3,300,10,63.3,72.93
33,33,33,42.1,0,25.9,310,10,27.5,66.78
32,32,32,39.2,0,31.7,310,10,27.5,66.58
31.2,31.2,31.2,38,0,31.7,320,10,45,69.81
31,31,31,37.7,0,27.7,320,10,27.5,70.48
30,30,30,36.2,0,33.5,320,8,27.5,74.63
26.3,26.3,26.3,,0,19.8,290,4.3,63.3,85.82
27,27,27,30.1,0,22.3,310,5,50,83.68
27,27,27,30.6,0,16.6,270,5,50,88.84
27.1,27.1,27.1,30.3,0,16,293,5,63.3,82.86
,,,,0,,,,,
27,27,27,30.6,0,20.5,300,5,50,88.84
27,27,27,30.6,0,23.4,300,5,63.3,87.44
27,27,27,30.1,0,24.1,310,5,50,83.68
27,27,27,30.1,0,22.3,280,4,50,83.68
26,26,26,,0,13,287,4,63.3,87.88
26,26,26,,0,13,310,5,27.5,88.76
26,26,26,,0,20.5,300,6,27.5,88.76
28,28,28,31.8,0,24.1,307,10,45,77.83
30,30,30,35.1,0,29.5,300,10,27.5,70.29
31,31,31,36.5,0,27.7,300,10,27.5,66.38
31,31,31,36.7,0,25.9,290,10,45,66.78
33,33,33,40.6,0,27.7,300,10,50,62.93
33,33,33,39.3,0,27.7,300,10,50,59.27
33,33,33,38.9,0,31.7,300,10,35,58.67
34,34,34,39.4,0,35.3,300,10,27.5,52.77
32,32,32,39.2,0,35.3,320,10,50,66.58
30,30,30,34.3,0,29.5,310,10,63.3,66.58
30,30,30,34.1,0,27.7,300,10,27.5,66.18
29,29,29,32.7,0,22.3,290,9,27.5,70.11
29.1,29.1,29.1,33.6,0,21,293,8,45,73.01
29,29,29,32.7,0,25.9,290,7,27.5,70.11
,,,,0,,,,,
28.2,28.2,28.2,31.4,0,14.8,280,7,60,72.99
,,,,0,,,,,
,,,,0,,,,,
27.1,27.1,27.1,29.2,0,13,300,5,60,73.25
,,,,0,,,,,
,,,,0,,,,,
25.9,25.9,25.9,,0,13.6,307,6,38.3,78.62
25,25,25,,0,11.2,280,6,27.5,83.45
25,25,25,,0,5.4,250,6,27.5,83.45
26.9,26.9,26.9,29.4,0,11.2,287,7,48.3,78.76
,,,,0,,,,,
31,31,31,34.6,0,27.7,290,10,27.5,58.81
32,32,32,36.7,0,27.1,297,10,45,58.57
33,33,33,38.1,0,25.9,280,10,27.5,55.81
33,33,33,38.1,0,27.7,290,10,27.5,55.81
33.9,33.9,33.9,40.4,0,29.5,310,10,48.3,56.24
33,33,33,38.1,0,29.5,310,10,27.5,55.81
33,33,33,37,0,31.7,290,10,27.5,52.52
32,32,32,36.6,0,35.3,300,10,48.3,57.88
31,31,31,37.7,0,33.5,310,10,27.5,70.48
30,30,30,36.2,0,25.9,310,8,27.5,74.63
29.9,29.9,29.9,35,0,31.7,310,8,45,70.98
29,29,29,33.6,0,25.9,310,8,27.5,74.47
,,,,0,,,,,
27.3,27.3,27.3,30.5,0,24.1,290,8,45,80.91
27,27,27,30.1,0,20.5,290,8,27.5,83.68
27,27,27,30.1,0,20.5,300,7,27.5,83.68
27,27,27,30.1,0,22.3,290,7,48.3,82.35
27,27,27,30.1,0,22.3,290,7,27.5,83.68
,,,,0,,,,,
26.9,26.9,26.9,29.8,0,13,260,7,38.3,83.66
25,25,25,,0,9.4,270,6,27.5,94.19
26,26,26,,0,7.6,280,6,27.5,88.76
28.9,28.9,28.9,33.3,0,13,280,6.3,38.3,74.45
31,31,31,36.5,0,22.3,280,8,27.5,66.38
32,32,32,37.9,0,27.7,280,10,27.5,62.71
33,33,33,36.4,0,31.7,270,10,45,50.22
33,33,33,37,0,38.9,290,10,27.5,52.52
33,33,33,38.1,0,29.5,280,10,50,55.81
32,32,32,37.9,0,31.7,310,10,66.6,62.35
32,32,32,37.9,0,31.7,300,10,50,62.71
32,32,32,39.2,0,29.5,310,10,50,66.58
32,32,32,40.3,0,27.1,313,10,63.3,69.69
,,,,0,,,,,
26,26,26,,0,11.2,300,7,50,83.57
26.1,26.1,26.1,,7,16,313,7,63.3,87.54
26,26,26,,0,7.6,190,7,50,88.76
26,26,26,,0,5.4,230,7,27.5,94.23
26.6,26.6,26.6,,0,5.4,250,7,80,87.75
26,26,26,,0,11.2,280,7,27.5,94.23
26,26,26,,0,7.6,270,7,27.5,88.76
26.2,26.2,26.2,,0,2.4,200,7,45,87.19
26,26,26,,0,7.6,240,7,27.5,88.76
25,25,25,,0,5.4,260,6,27.5,100
25.2,25.2,25.2,,0,6.8,307,5.7,45,92.71
25,25,25,,0,7.6,310,5,27.5,94.19
25,25,25,,0,13,300,7,27.5,94.19
27,27,27,30.2,0,7.6,220,10,45,86.21
29,29,29,32.7,0,9.4,250,10,27.5,70.11
31,31,31,35.5,0,22.3,300,10,27.5,62.5
32.9,32.9,32.9,36.7,0,15.7,255,10,28.3,52.59
33,33,33,37,0,16.6,290,10,27.5,52.52
34,34,34,39.4,0,22.3,300,10,27.5,52.77
33.9,33.9,33.9,37.8,0,21.7,270,10,45,48.83
34,34,34,39.4,0,18.4,300,10,27.5,52.77
33,33,33,39.3,0,18.4,290,10,27.5,59.27
33.3,33.3,33.3,38.1,0,19.8,293,10,45,53.99
31,31,31,36.5,0,20.5,290,10,27.5,66.38
31,31,31,36.5,0,9.4,190,8,50,66.38
30.7,30.7,30.7,35.9,0,13,230,8,90,67.11
30,30,30,35.1,0,16.6,220,7,50,70.29
29,29,29,33.6,0,5.4,170,7,50,74.47
28.3,28.3,28.3,32.4,0,11.2,160,7,45,77.71
28,28,28,31.9,0,9.4,140,6,27.5,78.92
27,27,27,30.1,0,0,0,6,27.5,83.68
27.1,27.1,27.1,30.3,0,3.6,320,6,35,83.36
27,27,27,29.6,0,7.6,340,6,27.5,78.78
26,26,26,,0,0,0,6,27.5,83.57
25.9,25.9,25.9,,0,0,,6,40,81.05
25,25,25,,0,5.4,310,6,27.5,83.45
25,25,25,,0,5.4,280,5,27.5,88.68
27.7,27.7,27.7,30.8,0,7.6,317,8,38.3,75.77
30,30,30,33.3,0,1.8,,8,27.5,62.28
31,31,31,33.7,0,7.6,270,10,27.5,55.32
32.9,32.9,32.9,35.3,0,10.6,290,10,38.3,47.38
33,33,33,38.1,0,5.4,100,10,27.5,55.81
33,33,33,38.1,0,18.4,130,10,27.5,55.81
32.3,32.3,32.3,38,0,11.2,100,10,60,60.92
33,33,33,38.1,0,16.6,300,10,27.5,55.81
,,,,0,,,,,
33.2,33.2,33.2,37.4,0,21,293,10,45,52.35
31,31,31,37.7,0,20.5,340,10,27.5,70.48
30,30,30,36.2,0,24.1,320,8,50,74.63
29.8,29.8,29.8,35.8,0,10,237,7.3,60,75.34
29,29,29,34.5,0,11.2,300,7,50,79.06
29,29,29,35.6,0,20.5,300,7,50,83.9
28,28,28,32.9,0,14.8,150,7,60,84.13
27,27,27,30.6,0,1.8,,7,25.1,88.84
27,27,27,30.6,0,0,0,7,50,88.84
27,27,27,30.6,0.2,0,0,6.7,45,88.14
26,26,26,,0,0,0,6,27.5,94.23
26,26,26,,0,0,0,6,27.5,88.76
26.4,26.4,26.4,,0,0,,6,60,86.16
26,26,26,,0,0,0,6,27.5,88.76
26,26,26,,0,0,0,6,27.5,88.76
27.8,27.8,27.8,31,0,7.6,150,9,45,76.24
30,30,30,35.1,0,7.6,30,10,27.5,70.29
31,31,31,35.5,0,11.2,350,10,27.5,62.5
32,32,32,37.8,0,16.6,80,10,38.3,62.22
,,,,0,,,,,
32,32,32,37.9,0,20.5,100,10,27.5,62.71
33,33,33,39,0,15.4,100,10,38.3,59.03
33,33,33,39.3,0,14.8,90,10,27.5,59.27
32,32,32,39.2,0,16.6,90,10,50,66.58
32.2,32.2,32.2,39.3,0,21.5,30,10,63.3,65.19
29,29,29,34.5,0,24.1,20,8,50,79.06
27,27,27,29.6,0,13,30,8,50,78.78
26.4,26.4,26.4,,0,18.4,257,2.3,92.7,90.59
25,25,25,,0,14.8,280,2,89,100
25,25,25,,0,9.4,50,4,89,94.19
25,25,25,,29,6.8,17,4,92.7,94.19
,,,,0,,,,,
25,25,25,,0,7.6,270,4,50,100
25.1,25.1,25.1,,0.5,1.2,,4,66.6,97.65
,,,,0,,,,,
26,26,26,,0,11.2,290,3,50,94.23
26,26,26,,0,8.2,273,3,60,94.23
26,26,26,,0,9.4,280,3,50,100
26,26,26,,0,9.4,290,3,50,100
27.7,27.7,27.7,32.7,0,10,283,3,48.3,89.24
,,,,0,,,,,
31,31,31,37.7,0,20.5,280,10,27.5,70.48
31,31,31,39,0,14.8,307,10,60,73.92
32,32,32,40.6,0,13,290,10,50,70.66
32,32,32,39.2,0,20.5,300,10,50,66.58
32.2,32.2,32.2,39.6,0,22.3,320,10,63.3,65.97
32,32,32,39.2,0,22.3,300,10,50,66.58
32,32,32,39.2,0,18.4,310,10,50,66.58
25,25,25,,6,35.3,283,2,92.7,88.51
25,25,25,,0,7.6,90,8,50,94.19
26,26,26,,0,9.4,200,7,50,94.23
26.9,26.9,26.9,30.3,15,7.6,240,7,63.3,89.36
28,28,28,32.7,0,11.2,170,7,27.5,83.79
28,28,28,32.7,0,9.4,180,7,27.5,83.79
27.7,27.7,27.7,31.4,0,11.8,193,7,45,80.31
28,28,28,31.3,0,16.6,190,7,27.5,74.3
27,27,27,29.6,0,3.6,260,7,27.5,78.78
26.9,26.9,26.9,29.8,0,4.2,320,6.3,45,84.16
27,27,27,30.1,0,7.6,150,6,27.5,83.68
26,26,26,,0,7.6,260,6,27.5,94.23
25.3,25.3,25.3,,0,3.6,270,6.3,45,96.3
25,25,25,,0,5.4,280,6,27.5,94.19
26,26,26,,0,1.8,,6,27.5,88.76
26,26,26,,0,5,30,8,48.3,88.75
27,27,27,30.1,0,5.4,310,5,27.5,83.68
29,29,29,33.6,0,3.6,,8,27.5,74.47
30.1,30.1,30.1,35.3,0,9.4,360,10,90,70.73
31,31,31,37.7,0,9.4,50,10,27.5,70.48
32,32,32,37.9,0,9.4,170,10,27.5,62.71
31.3,31.3,31.3,38,0,16.6,70,10,45,68.87
28,28,28,32.7,0,16.6,20,8,50,83.79
29,29,29,34.5,0,9.4,10,8,27.5,79.06
30.1,30.1,30.1,36.3,0,7.6,40,8,48.3,73.91
30,30,30,35.1,0,0,0,8,50,70.29
30,30,30,36.2,0,1.8,,8,50,74.63
27.2,27.2,27.2,30.4,0,5.4,320,7,63.3,81.88
27,27,27,30.6,0,9.4,240,4,50,88.84
27,27,27,30.6,0,9.4,350,6,50,88.84
27.1,27.1,27.1,30.9,0.4,3.6,270,4,66.6,88.32
27,27,27,31.2,0,7.6,30,7,27.5,94.27
27,27,27,31.2,0,5.4,150,7,27.5,94.27
27,27,27,30.4,0,5.4,180,7,45,88.31
26,26,26,,0,7.6,250,7,27.5,94.23
26,26,26,,0,7.6,260,7,27.5,94.23
26.1,26.1,26.1,,0,5.4,280,5,45,93.31
26,26,26,,0,5.4,270,3,27.5,94.23
26,26,26,,0,7.6,260,4,27.5,94.23
27,27,27,30.4,0,9.4,260,6,45,88.48
29,29,29,34.5,0,1.8,,6,27.5,79.06
31,31,31,36.5,0,13,260,9,27.5,66.38
31.9,31.9,31.9,38,0,16.6,280,10,38.3,64.07
31,31,31,36.5,0,20.5,280,10,27.5,66.38
32,32,32,37.9,0,22.3,290,10,27.5,62.71
32.9,32.9,32.9,39.3,0,16.6,290,10,60,60.08
33,33,33,40.6,0,20.5,290,10,50,62.93
32,32,32,39.2,0,18.4,310,10,50,66.58
31.3,31.3,31.3,39.4,0,18.4,360,10,45,73.09
30,30,30,37.4,0,18.4,350,10,50,79.2
27,27,27,29.6,0,16.6,160,7,50,78.78
26.2,26.2,26.2,,0,2.4,,7,63.3,82.26
26,26,26,,0,1.8,,7,50,83.57
26,26,26,,0,14.8,300,7,50,94.23
25.2,25.2,25.2,,1,10.6,327,7,63.3,92.52
25,25,25,,0,13,320,7,50,100
25,25,25,,0,11.2,320,7,50,100
25.2,25.2,25.2,,6,6.8,280,6,63.3,98.04
25,25,25,,0,7.6,260,6,50,100
25,25,25,,0,7.6,350,6,50,100
25.7,25.7,25.7,,0.3,0,,6,90,95.35
,,,,0,,,,,
26,26,26,,0,5.4,280,5,27.5,94.23
26.8,26.8,26.8,30.5,0,8,337,5,48.3,93.89
28,28,28,33.6,0,0,0,7,27.5,88.92
28,28,28,32.7,0,11.2,30,8,50,83.79
29.1,29.1,29.1,34.8,0,13,60,8,66.6,78.76
30,30,30,36.2,0,11.2,350,8,89,74.63
29,29,29,33.6,0,13,360,7,89,74.47
28.2,28.2,28.2,33.8,0,11.6,200,6.3,92.7,86.69
24,24,24,,0,7.6,70,1,89,100
24,24,24,,0,7.6,340,3,89,100
25,25,25,,59,1.2,,6,92.7,98.62
25,25,25,,0,7.6,230,6,89,94.19
25,25,25,,0,5.4,230,5,50,94.19
25,25,25,,4,5.4,240,5,66.6,93.63
25,25,25,,0,0,0,5,27.5,94.19
25,25,25,,0,3.6,230,4,27.5,94.19
24.2,24.2,24.2,,0.3,9.4,280,4.7,51.6,98.02
24,24,24,,0,9.4,310,4,27.5,100
24,24,24,,0,5.4,290,2,27.5,100
24.2,24.2,24.2,,0,5.4,250,2,45,97.63
24,24,24,,0,0,0,2,27.5,100
24,24,24,,0,7.6,240,2,27.5,100
24.3,24.3,24.3,,0,14.8,257,4,45,96.08
24,24,24,,0,9.4,250,5,27.5,100
24,24,24,,0,5.4,240,5,27.5,100
25.8,25.8,25.8,,0,6.1,230,5,48.3,88.74
27,27,27,30.1,0,5.4,250,8,27.5,83.68
26,26,26,,0,0,0,10,27.5,88.76
29.1,29.1,29.1,32.9,0,9.4,153,10,63.3,69.71
30,30,30,34.1,0,9.4,150,10,50,66.18
30,30,30,34.1,0,9.4,110,10,50,66.18
30.4,30.4,30.4,36.6,0,13.6,80,10,63.3,71.51
30,30,30,36.2,0,13,100,10,50,74.63
30,30,30,36.2,0,11.2,110,10,50,74.63
30.1,30.1,30.1,36.1,0,11.2,107,10,63.3,72.89
30,30,30,36.2,0,9.4,100,10,50,74.63
28,28,28,32.7,0,7.6,350,8,50,83.79
27.1,27.1,27.1,30.8,0,6.7,337,7,63.3,87.45
27,27,27,30.6,0,5.4,340,7,50,88.84
27,27,27,30.6,0,7.6,200,5,50,88.84
27,27,27,30.7,0.5,0,0,6.7,63.3,89.02
27,27,27,31.2,0,0,0,7,50,94.27
27,27,27,31.2,0,0,0,7,50,94.27
26.2,26.2,26.2,,0,0,0,4,63.3,97.09
26,26,26,,0,5.4,290,4,50,100
26,26,26,,0,7.6,290,4,50,94.23
26,26,26,,0,6.8,287,4,63.3,98.05
26,26,26,,0,9.4,280,4,50,94.23
26,26,26,,0,9.4,280,7,27.5,94.23
26.1,26.1,26.1,,0.5,8.2,297,8,48.3,92.02
27,27,27,30.6,0,11.2,290,8,27.5,88.84
28,28,28,32.7,0,9.4,270,8,27.5,83.79
30,30,30,36.2,0,13.6,267,9.3,35,74.34
31,31,31,39.1,0,13,270,10,27.5,74.79
32,32,32,37.9,0,13,230,10,50,62.71
32.2,32.2,32.2,39.6,0,16.6,330,10,38.3,65.97
33,33,33,40.6,0,14.8,270,10,27.5,62.93
33,33,33,39.3,0,16.6,250,10,50,59.27
29.2,29.2,29.2,36.1,0.2,24.1,150,4,63.3,83.1
29,29,29,34.5,0,22.3,160,6,50,79.06
28,28,28,33.6,0,18.4,20,7,89,88.92
27,27,27,30.7,0,10.4,30,5,92.7,87.96
27,27,27,31.2,0,13,30,6,57.4,94.27
27,27,27,31.2,0,9.4,30,6,50,94.27
27.1,27.1,27.1,31.5,0,2.4,,5.7,63.3,93.36
27,27,27,31.8,0,1.8,10,6,27.5,100
28,28,28,32.7,0,9.4,110,6,50,83.79
27.1,27.1,27.1,30.8,0,0,0,6,60,87.45
26,26,26,,0,0,0,4,37.5,100
26,26,26,,0,5.4,270,4,50,100
26,26,26,,0,3.6,280,4,38.3,93.68
26,26,26,,0,7.6,300,4,27.5,100
26,26,26,,0,1.8,,3,27.5,100
26.9,26.9,26.9,30.5,0,0,,5,100,91.51
28,28,28,32.7,0,7.6,320,5,27.5,83.79
,,,,0,,,,,
30,30,30,35.2,0,10,207,8,48.3,70.99
31,31,31,37.7,0,11.2,270,10,27.5,70.48
32,32,32,37.9,0,13,260,10,50,62.71
32.6,32.6,32.6,38.8,0,14.8,260,10,80,61.35
32,32,32,36.8,0,22.3,250,10,50,59.04
,,,,0,,,,,
28.3,28.3,28.3,32.2,0,27.7,170,1.3,92.7,76.32
26,26,26,,0,9.4,60,8,50,88.76
26,26,26,,0,7.6,40,8,50,94.23
26.9,26.9,26.9,29.9,27,5,320,7,63.3,85.18
27,27,27,30.6,0,5.4,10,7,50,88.84
28,28,28,32.7,0,1.8,,7,50,83.79
27,27,27,31.1,0,2.4,350,7,63.3,92.44
27,27,27,31.2,0,5.4,330,7,50,94.27
27,27,27,31.2,0,0,0,6,50,94.27
27,27,27,30.9,0,1.8,115,6,60,92.8
,,,,0,,,,,
27,27,27,31.2,0,0,0,6,50,94.27
26.1,26.1,26.1,,0,1.8,115,6,45,96.71
25,25,25,,0,0,0,6,27.5,100
26,26,26,,0,3.6,,4,27.5,100
27.7,27.7,27.7,32.7,0,0,0,5,31.7,88.89
29,29,29,34.5,0,3.6,,10,50,79.06
30,30,30,37.4,0,7.6,70,10,27.5,79.2
30.9,30.9,30.9,37.3,0,9.4,100,10,60,70.45
30,30,30,36.2,0,7.6,10,10,89,74.63
29,29,29,35.6,0,16.6,110,10,89,83.9
29,29,29,34.5,0,7.6,140,8,89,79.06
28,28,28,31.9,0,13,190,8,89,78.92
28,28,28,33.6,0,5.4,110,10,50,88.92
28.2,28.2,28.2,33.2,0,11.2,50,10,66.6,83.31
28,28,28,32.7,0,7.6,290,10,27.5,83.79
28,28,28,31.9,0,3.6,,8,27.5,78.92
27.9,27.9,27.9,32.4,0,3.6,190,8,45,83.61
27,27,27,30.6,0,7.6,270,8,27.5,88.84
27,27,27,30.6,0,3.6,200,8,27.5,88.84
27,27,27,30.6,0,7.6,210,7,45,88.49
27,27,27,31.2,0,5.4,230,7,27.5,94.27
26,26,26,,0,3.6,250,6,27.5,94.23
26.2,26.2,26.2,,0,5.4,240,6,48.3,92.76
26,26,26,,0,5.4,250,6,27.5,94.23
26,26,26,,0,9.4,280,4,27.5,94.23
26.1,26.1,26.1,,0,5.4,270,4,45,92.94
,,,,0,,,,,
26,26,26,,0,14.8,310,2,27.5,94.23
27.8,27.8,27.8,32.1,0,9.4,280,6,45,83.76
29,29,29,33.6,0,11.2,280,10,27.5,74.47
31,31,31,36.5,0,5.4,270,10,27.5,66.38
32,32,32,36.6,0,7.6,270,10,45,58.22
33,33,33,40.6,0,7.6,,10,50,62.93
32,32,32,37.9,0,14.8,280,10,50,62.71
33,33,33,39.8,0,16.6,310,10,60,60.36
33,33,33,39.3,0,18.4,290,10,50,59.27
33,33,33,39.3,0,14.8,300,10,50,59.27
30.2,30.2,30.2,34.2,0.2,18.4,290,7,92.7,64.51
25,25,25,,0,25.9,250,6,89,94.19
26,26,26,,0,13,270,5,50,100
26,26,26,,6,16,267,5,50,92.93
26,26,26,,0,14.8,270,5,50,94.23
26,26,26,,0,13,290,6,27.5,94.23
26,26,26,,0,3.6,260,6,51.6,88.41
26,26,26,,0,7.6,300,6,27.5,94.23
,,,,0,,,,,
26.4,26.4,26.4,,0,9.4,290,6,100,85.13
26,26,26,,0,11.2,280,6,27.5,88.76
25,25,25,,0,11.2,280,6,27.5,94.19
25.2,25.2,25.2,,0,10.6,300,6,51.6,92.15
25,25,25,,0,5.4,270,6,27.5,94.19
25,25,25,,0,7.6,270,5,27.5,100
27.9,27.9,27.9,31.6,0,13,263,7.3,45,78.9
28,28,28,31.9,0,16.6,270,10,27.5,78.92
30,30,30,35.1,0,18.4,270,10,27.5,70.29
30.2,30.2,30.2,35.5,0,16.6,290,10,38.3,69.91
31,31,31,37.7,0,16.6,280,10,27.5,70.48
31,31,31,37.7,0,20.5,290,10,50,70.48
30,30,30,36.3,0,13,270,10,63.3,74.64
31,31,31,37.7,0,27.7,330,10,50,70.48
30,30,30,36.2,0,22.3,350,10,50,74.63
30.1,30.1,30.1,36.4,0,16.6,360,10,63.3,74.2
30,30,30,36.2,0,14.8,340,10,50,74.63
29,29,29,34.5,0,14.8,320,8,37.5,79.06
28.3,28.3,28.3,33.1,0,16.6,290,8,54.9,81.36
26,26,26,,0,18.4,220,5,37.5,94.23
26,26,26,,0,14.8,270,6,37.5,88.76
25,25,25,,0.8,11.2,260,6,54.9,92.51
25,25,25,,0,7.6,290,6,50,94.19
25,25,25,,0,3.6,280,6,50,94.19
25.2,25.2,25.2,,0,0,0,6,48.3,96.49
25,25,25,,0,1.8,220,6,27.5,100
25,25,25,,0,9.4,270,6,27.5,100
25,25,25,,0,11.2,270,6,48.3,97.06
25,25,25,,0,13,270,6,27.5,94.19
25,25,25,,0,9.4,260,8,27.5,94.19
26.9,26.9,26.9,29.9,0,11.8,257,7,51.6,84.34
28,28,28,32.7,0,11.2,260,10,27.5,83.79
30,30,30,36.2,0,18.4,260,10,27.5,74.63
31,31,31,38.2,0,26.6,293,10,38.3,72.31
31,31,31,39.1,0,24.1,280,10,50,74.79
,,,,0,,,,,
30.1,30.1,30.1,36.3,0,27.7,320,10,63.3,73.62
30,30,30,36.2,0,22.3,310,10,50,74.63
30,30,30,36.2,0,13,290,10,50,74.63
29.9,29.9,29.9,36,0,11.2,160,10,63.3,74.91
28,28,28,32.7,0,7.6,200,10,50,83.79
28,28,28,33.6,0,9.4,150,8,50,88.92
28,28,28,32.8,0,0,0,7.7,63.3,83.63
28,28,28,32.7,0,9.4,350,7,50,83.79
28,28,28,32.7,0,13,310,7,50,83.79
27.2,27.2,27.2,31.4,0,10,293,7,60,90.64
27,27,27,30.6,0,11.2,280,7,50,88.84
27,27,27,30.6,0,7.6,240,7,50,88.84
26.1,26.1,26.1,,0,7.6,287,6,60,92.39
26,26,26,,0,11.2,280,6,27.5,88.76
26,26,26,,0,11.2,280,6,27.5,94.23
25.2,25.2,25.2,,0,7.6,280,6,45,97.07
25,25,25,,0,7.6,270,6,27.5,100
26,26,26,,0,13,300,6,27.5,94.23
26.8,26.8,26.8,29.9,0,11.8,273,7,48.3,87.59
27,27,27,30.6,0,7.6,240,8,27.5,88.84
,,,,0,,,,,
31,31,31,37.1,0,14.8,300,10,48.3,68.81
31,31,31,35.5,0,5.4,,10,27.5,62.5
33,33,33,39.3,0,11.2,310,10,27.5,59.27
32.9,32.9,32.9,38.8,0,18.4,280,10,60,58.89
33,33,33,39.3,0,22.3,300,10,50,59.27
31,31,31,39.1,0,22.3,320,9,50,74.79
28.2,28.2,28.2,33,0,29.5,180,4,92.7,82
,,,,0,,,,,
27,27,27,30.6,0,7.6,160,7,27.5,88.84
27.2,27.2,27.2,30.9,0,0,0,6.3,48.3,87.28
27,27,27,31.2,0,3.6,180,5,27.5,94.27
28,28,28,32.7,0,3.6,,4,27.5,83.79
27.8,27.8,27.8,31.5,0,0,0,4,45,79.37
27,27,27,30.1,0,3.6,290,4,27.5,83.68
27,27,27,30.1,0,0,0,4,27.5,83.68
26.3,26.3,26.3,,0,5,200,3.3,45,87.03
,,,,0,,,,,
,,,,0,,,,,
25.9,25.9,25.9,,0,7.9,277,3,45,90.54
25,25,25,,0,9.4,280,3,27.5,100
26,26,26,,0,5.4,220,3,27.5,94.23
26.9,26.9,26.9,30.2,0,7.6,273,3,45,87.43
28,28,28,31.9,0,9.4,260,7,27.5,78.92
30,30,30,36.2,0,11.2,240,8,27.5,74.63
31,31,31,37.5,0,9.4,350,8,48.3,70.19
32,32,32,39.2,0,13,290,8,50,66.58
33,33,33,40.6,0,14.8,290,10,50,62.93
33,33,33,39.3,0,18.4,280,10,38.3,58.93
32,32,32,37.9,0,24.1,280,10,50,62.71
33,33,33,38.1,0,20.5,290,10,27.5,55.81
32.2,32.2,32.2,39.1,0,20.5,290,10,53.3,64.67
32,32,32,37.9,0,16.6,320,10,27.5,62.71
31,31,31,39.1,0,20.5,340,8,27.5,74.79
29.1,29.1,29.1,33.1,0,18.4,340,8,31.7,70.55
,,,,0,,,,,
28,28,28,32.7,0,11.2,240,7,27.5,83.79
28,28,28,31.9,0,3.6,210,7.3,38.3,78.61
27,27,27,29.6,0,9.4,220,7,27.5,78.78
27,27,27,29.6,0,5.4,290,7,27.5,78.78
26.3,26.3,26.3,,0,3.6,270,7,35,87.03
26,26,26,,0,5.4,290,6,27.5,88.76
26,26,26,,0,5.4,200,6,27.5,94.23
26.1,26.1,26.1,,0,6.8,230,6,38.3,92.94
